timeDeltaus,GPSspeedkph,currentSampleHz,timeus,rcCommand0,rcCommand1,rcCommand2,rcCommand3,vbatLatestV,gyroADC0,gyroADC1,gyroADC2,accSmooth0,accSmooth1,accSmooth2,motor0,motor1,motor2,motor3
192167,80.928,5.203807,6.460878e+07,76,-11,-5,1442,1.631,53,-9,2,-4298,-7959,8896,1034,839,750,1026
269635,75.42,3.708717,6.480907e+07,18,-4,-4,1460,1.631,18,-5,-2,-4554,-7146,8640,1109,851,771,1064
142923,73.8,6.996774,6.507871e+07,-13,-7,-8,1460,1.631,-12,-8,1,-3934,-5483,7325,1095,868,838,994
199657,82.656,5.00859,6.522163e+07,-22,-10,-19,1460,1.631,-16,-7,-1,-4530,-4333,6004,990,918,889,999
200020,89.532,4.9995,6.542129e+07,-3,-31,-17,1460,1.631,-2,-17,-7,-5358,-3100,4969,1048,933,838,977
192043,97.056,5.207167,6.562131e+07,-3,-18,-16,1460,1.622,0,-12,-4,-5036,-2550,4182,1044,953,872,927
261191,102.996,3.828616,6.582149e+07,-7,-8,-23,1460,1.631,-6,-5,-5,-5617,-1846,4673,991,963,924,917
138608,102.996,7.214591,6.608268e+07,-16,-3,-22,1460,1.639,-11,-3,-4,-5300,-407,4298,955,967,978,895
199915,110.7,5.002126,6.622129e+07,-16,-3,-23,1460,1.631,-10,0,-7,-4671,111,4083,937,957,964,937
200133,113.256,4.996677,6.64212e+07,-5,-17,-22,1460,1.631,-4,-14,-9,-5083,602,3883,934,912,996,952
199736,113.256,5.006609,6.662133e+07,8,-3,-7,1429,1.648,7,0,-5,-5055,-5,2604,881,857,887,918
261411,113.58,3.825394,6.682107e+07,11,-1,-3,1391,1.648,8,1,-6,-4591,-721,595,838,754,791,851
138843,111.492,7.20238,6.708248e+07,0,0,-3,1326,1.666,-4,2,-4,-3926,-889,220,677,644,644,741
200313,108.18,4.992187,6.722132e+07,-3,0,-1,1307,1.666,-2,2,-5,-3360,-772,-300,657,588,593,713
199914,103.752,5.002151,6.742164e+07,0,0,-1,1376,1.657,1,-2,6,-3787,214,2222,757,794,813,748
191780,102.852,5.214308,6.762155e+07,15,0,-1,1393,1.648,11,0,-2,-3653,-343,2505,839,773,817,822
256982,102.852,3.891323,6.78255e+07,24,22,-3,1393,1.657,18,14,-5,-3491,-1245,2521,855,775,784,837
142925,102.672,6.996677,6.808248e+07,34,0,-5,1393,1.657,22,0,-3,-3304,-1606,1990,838,785,798,830
199909,103.428,5.002276,6.822541e+07,57,0,-16,1393,1.657,38,3,-12,-3329,-2896,2575,829,767,780,874
187724,104.4,5.326969,6.842532e+07,57,-1,-16,1393,1.648,41,0,-10,-3094,-4574,3337,857,823,738,833
200128,105.552,4.996802,6.862527e+07,70,-35,-37,1393,1.648,38,-16,-17,-3416,-5625,3643,785,808,780,878
257239,107.388,3.887435,6.88254e+07,110,-58,-61,1392,1.648,78,-36,-33,-3494,-7485,5069,888,819,723,812
142955,108.468,6.995208,6.908264e+07,110,-11,-71,1392,1.648,73,-2,-58,-3345,-9615,7180,1047,723,502,970
200060,109.008,4.9985,6.922559e+07,110,-1,-71,1392,1.648,70,0,-45,-2167,-9950,6379,971,799,559,913
187839,108,5.323708,6.942565e+07,120,0,-69,1392,1.657,76,-4,-42,-2032,-9663,6673,953,771,610,908
212542,106.164,4.704952,6.961349e+07,128,0,-69,1393,1.648,82,-2,-30,-715,-9478,7915,837,841,724,848
269618,103.572,3.708951,6.982604e+07,131,0,-75,1396,1.648,84,-2,-35,-246,-8765,9232,815,806,790,864
130621,102.528,7.655737,7.009565e+07,134,0,-78,1397,1.639,82,-1,-33,-392,-8069,9726,691,793,905,894
200152,102.528,4.996203,7.022627e+07,123,12,-76,1409,1.631,77,5,-35,-95,-7614,11351,769,814,916,881
199902,100.296,5.002451,7.042643e+07,84,56,-37,1386,1.639,56,36,-16,-181,-7013,10615,740,796,820,837
200269,96.804,4.993284,7.062633e+07,77,68,-5,1372,1.657,52,41,-2,349,-6125,8316,755,735,793,797
191875,92.772,5.211726,7.08266e+07,51,1,-1,1508,1.595,35,-1,-3,-763,-6618,11071,1029,1003,1067,1087
69538,93.96,14.38063,7.101847e+07,33,-22,0,1642,1.551,28,-12,-2,-1748,-7395,14855,1317,1363,1257,1338
138760,93.96,7.206688,7.108801e+07,30,-24,0,1672,1.542,22,-16,-4,-1766,-7115,18143,1403,1361,1347,1409
200165,100.224,4.995878,7.122677e+07,22,-25,0,1727,1.506,17,-21,-4,-2674,-7489,17159,1536,1449,1461,1521
200063,114.624,4.998425,7.142694e+07,5,-29,0,1788,1.462,4,-21,-4,-4226,-7464,12739,1670,1583,1561,1648
200036,136.116,4.9991,7.1627e+07,1,-24,0,1832,1.48,3,-16,1,-5522,-6063,12631,1765,1664,1664,1728
260963,156.816,3.831961,7.182703e+07,0,14,1,1885,1.436,-1,5,-1,-6200,-3663,5288,1865,1749,1784,1853
118764,178.452,8.42006,7.2088e+07,1,42,5,1940,1.418,-3,28,0,-2093,-1999,6473,1957,1854,1897,1990
208270,198.072,4.80146,7.221896e+07,1,37,7,1956,1.391,-5,27,4,-492,-1936,4498,1978,1887,1930,2033
200347,215.064,4.99134,7.242723e+07,1,9,3,1995,1.409,2,10,2,987,-993,3746,1980,1870,1900,2047
199773,228.204,5.005681,7.262758e+07,1,-7,1,2000,1.418,-3,1,2,-812,-785,-2254,1961,1854,1896,2047
261432,236.16,3.825086,7.282735e+07,2,-31,0,2000,1.409,-19,-11,3,-4061,-1691,3291,1952,1852,1939,2047
138896,240.912,7.199631,7.308878e+07,2,-4,0,2000,1.4,-9,6,-1,-5667,-2371,1160,1973,1874,1961,2042
199973,246.06,5.000675,7.322768e+07,2,-3,0,2000,1.4,5,-9,5,-5712,-1839,-1787,1988,1874,1961,2037
200285,248.508,4.992885,7.342765e+07,2,-8,0,2000,1.409,-2,-10,-7,-3713,-87,-3991,1971,1846,1940,2040
200228,249.732,4.994306,7.362794e+07,2,-17,0,2000,1.4,3,-7,2,-7659,-307,3090,1975,1878,1978,2037
273555,251.316,3.655572,7.382816e+07,2,-17,0,2000,1.4,-4,-13,0,-8236,-1206,-419,1971,1860,1977,2033
126499,253.98,7.905201,7.410172e+07,2,-17,0,2000,1.391,-4,-8,-1,-8377,-874,-271,1963,1857,1962,2039
200179,253.98,4.995529,7.422822e+07,2,-18,0,2000,1.391,-3,-4,-5,-9455,-1429,3664,1982,1866,1957,2037
200059,253.332,4.998525,7.44284e+07,2,-17,-1,1998,1.391,2,-16,-15,-9267,-1940,9558,2007,1856,1962,2025
203867,253.404,4.905159,7.462846e+07,0,-15,-1,1962,1.382,17,-6,0,-8843,-1858,-2513,1999,1885,1978,2015
257560,249.192,3.88259,7.483232e+07,-72,-4,-23,1548,1.577,-53,-3,-14,-7407,2805,-849,1091,1024,1178,1218
143036,249.192,6.991247,7.508988e+07,-115,-36,0,1402,1.569,-119,6,24,-5838,17245,-5183,115,892,1268,1129
187836,228.816,5.323793,7.523292e+07,-125,-51,23,1360,1.569,-93,-7,39,-2357,23001,-630,116,1130,1288,1139
200393,207.9,4.990194,7.543299e+07,-152,-45,20,1333,1.569,-113,-27,25,-1366,23983,1967,116,1072,1296,1156
187759,191.988,5.325976,7.563339e+07,-154,-50,14,1376,1.586,-60,-49,12,-2382,20402,4589,150,1183,984,799
187756,174.888,5.326061,7.583337e+07,-154,-50,25,1383,1.569,-106,-30,20,-4352,15144,5029,251,1220,1026,672
81737,159.696,12.23436,7.602113e+07,-153,-42,32,1383,1.569,-103,-40,29,-3694,13717,7763,185,1168,1244,572
130712,145.188,7.650407,7.610287e+07,-153,-38,32,1383,1.569,-97,-26,24,-3788,13946,7450,281,1228,1134,526
199978,145.188,5.00055,7.623358e+07,-151,-32,38,1383,1.577,-95,-22,18,-2761,10380,7637,353,1216,1009,592
200139,129.492,4.996527,7.643356e+07,-145,-29,43,1396,1.577,-101,-31,11,-2988,8602,8993,609,1074,991,601
200006,112.86,4.99985,7.66337e+07,-97,-28,45,1405,1.586,-65,-19,14,-2937,6395,10186,655,1045,945,704
269650,97.884,3.708511,7.68337e+07,-7,-27,57,1447,1.586,-1,-12,32,-3582,5358,9918,683,1156,1059,792
118250,84.096,8.45666,7.710335e+07,0,-26,58,1456,1.577,-7,-24,19,-2691,4385,10699,868,985,986,923
200237,71.748,4.994082,7.723379e+07,46,-2,3,1442,1.586,18,-1,5,-2194,4099,10581,684,975,1109,881
187829,66.024,5.323992,7.743402e+07,101,7,-19,1438,1.586,66,5,-21,-1814,1860,9494,879,892,929,916
199880,65.052,5.003002,7.76341e+07,91,1,-22,1407,1.595,61,0,-25,-2694,-495,7512,877,787,817,884
187702,71.424,5.327594,7.783398e+07,101,5,-23,1440,1.586,67,4,-20,-2767,-2690,8569,944,890,854,944
73573,78.48,13.59194,7.802169e+07,91,30,-33,1442,1.595,61,21,-24,-2727,-4017,8182,977,856,866,950
138812,78.48,7.203988,7.809526e+07,91,32,-33,1442,1.586,59,21,-17,-2209,-4475,8187,937,914,891,908
187790,87.048,5.325097,7.823407e+07,84,34,-19,1442,1.595,55,24,-14,-1618,-5622,7487,976,913,832,928
199869,94.212,5.003277,7.843403e+07,61,7,-5,1429,1.595,39,6,-3,-2513,-6068,7390,897,865,866,916
187958,100.512,5.320338,7.86339e+07,64,0,-32,1429,1.604,39,0,-21,-237,-6217,6607,926,887,817,915
269362,105.804,3.712476,7.883407e+07,75,-4,-41,1429,1.595,46,-3,-18,-1533,-6484,7034,854,910,901,878
138634,110.592,7.213238,7.910344e+07,82,-5,-48,1429,1.595,51,1,-26,-1575,-7599,5717,883,910,857,893
191934,117.576,5.210124,7.924207e+07,82,-5,-52,1426,1.595,56,-3,-26,-1959,-7314,7287,886,919,865,849
199958,117.576,5.00105,7.9434e+07,82,-9,-57,1420,1.595,52,-4,-29,-1213,-7848,7327,823,904,854,889
211926,119.34,4.718628,7.963396e+07,82,-5,-61,1420,1.604,54,-5,-33,-1232,-8384,8319,859,895,846,870
257089,119.736,3.889704,7.984589e+07,82,0,-61,1420,1.595,52,0,-33,-808,-8346,7423,867,914,849,840
142904,118.008,6.997705,8.010298e+07,93,12,-65,1440,1.595,58,9,-39,-973,-8545,8614,895,891,909,938
199919,116.352,5.002026,8.024588e+07,95,16,-65,1443,1.595,60,9,-41,-37,-8899,8541,908,877,910,962
199739,114.012,5.006534,8.04458e+07,95,28,-43,1469,1.586,63,20,-23,-225,-8752,9990,964,990,980,935
200143,113.004,4.996428,8.064554e+07,90,27,-39,1484,1.586,59,19,-21,-6,-8824,9436,969,1060,976,985
261251,111.996,3.827737,8.084568e+07,77,-19,-29,1507,1.577,51,-8,-16,107,-8807,9582,982,1090,1032,1073
138574,111.996,7.216361,8.110693e+07,77,-3,-57,1493,1.577,53,-2,-29,-494,-9768,10192,991,1080,1008,985
187822,111.132,5.32419,8.124551e+07,77,-1,-69,1481,1.595,52,-2,-36,-513,-9295,9054,993,1044,1004,926
212103,111.132,4.714691,8.143333e+07,82,-1,-75,1494,1.586,49,0,-40,-395,-9716,8172,987,1032,1057,996
199827,107.28,5.004329,8.164543e+07,92,-1,-69,1530,1.569,54,1,-37,-225,-10644,10000,1031,1106,1126,1101
261333,107.388,3.826535,8.184526e+07,93,1,-65,1531,1.569,66,3,-35,211,-11005,8964,1080,1154,1074,1065
130781,107.388,7.646371,8.210659e+07,100,20,-39,1508,1.569,61,13,-18,602,-11154,8555,972,1043,1133,1038
199999,99.324,5.000025,8.224556e+07,93,26,-35,1470,1.586,55,15,-20,734,-10924,6605,937,974,1002,964
192038,93.528,5.207303,8.244556e+07,87,42,-3,1416,1.586,56,23,-3,1335,-10691,5577,863,852,926,797
208056,93.528,4.806398,8.26376e+07,83,42,0,1396,1.604,49,32,8,1241,-9858,6072,667,932,930,746
191803,85.14,5.213683,8.284566e+07,51,50,12,1363,1.613,33,34,-4,824,-9452,6180,741,715,775,775
69569,80.028,14.37422,8.303746e+07,15,54,5,1333,1.613,10,33,0,567,-7889,4737,646,726,744,647
138943,80.028,7.197196,8.310703e+07,12,55,1,1320,1.622,11,32,0,376,-7789,3840,642,718,739,557
199806,74.628,5.004855,8.324597e+07,16,56,0,1316,1.622,12,37,2,455,-6604,3419,572,722,749,581
191832,74.628,5.212895,8.344578e+07,48,3,1,1347,1.613,31,8,-1,203,-6451,3068,670,748,767,692
200088,76.392,4.997801,8.364977e+07,28,0,17,1466,1.586,17,-1,8,-266,-6738,7742,926,1000,966,954
187817,87.408,5.324332,8.384986e+07,1,-1,33,1547,1.569,-1,-5,13,-1179,-5732,9092,1185,1087,1117,1114
69435,87.408,14.40196,8.403767e+07,-1,-1,29,1605,1.551,-4,1,13,-2171,-4818,10260,1268,1206,1231,1270
142682,87.408,7.008593,8.410711e+07,-2,-1,25,1644,1.533,-2,-2,11,-2188,-3880,10420,1371,1300,1285,1335
200094,120.312,4.997651,8.424979e+07,-2,-1,12,1693,1.524,-2,1,5,-2656,-3207,11649,1441,1406,1387,1456
200013,140.976,4.999675,8.444988e+07,-3,-7,7,1753,1.48,-8,-5,6,-3244,-1799,9671,1524,1490,1587,1577
199787,160.236,5.005331,8.46499e+07,-3,-6,13,1840,1.453,-6,-2,3,-4199,-721,9301,1748,1642,1716,1779
261384,160.236,3.825789,8.484968e+07,-3,-3,13,1908,1.418,-1,-5,8,-4601,822,3941,1876,1784,1872,1906
138811,179.28,7.20404,8.511107e+07,-3,-3,22,1980,1.409,4,-3,11,-4848,3388,6680,1959,1843,1958,2037
191901,211.536,5.21102,8.524988e+07,-3,-3,22,2000,1.391,1,2,18,-6733,1381,5132,1991,1897,1998,2031
200326,211.536,4.991863,8.544994e+07,-3,-3,16,2000,1.391,-11,8,16,-5115,2676,2572,1954,1861,1986,2035
200073,229.788,4.998176,8.565027e+07,-3,-3,13,2000,1.409,-4,1,7,-4624,2876,-3733,1935,1834,1959,2042
261344,229.788,3.826374,8.585034e+07,-3,-3,10,2000,1.409,-3,2,11,-4690,3969,1034,1925,1834,1965,2044
138692,235.548,7.210221,8.611168e+07,-3,-3,5,2000,1.409,4,-5,10,-3482,2363,-6726,1940,1829,1964,2037
200170,236.412,4.995754,8.625038e+07,-3,-3,3,2000,1.4,-3,-9,7,-4073,2629,1867,1929,1831,1961,2042
200119,236.304,4.997027,8.645055e+07,-3,-4,-1,1929,1.4,5,-9,4,-5009,2875,-1445,1902,1792,1919,1996
200265,234.576,4.993384,8.665067e+07,-2,-13,-23,1400,1.595,2,-7,-15,-4846,1701,-12173,776,758,813,961
261238,206.82,3.827927,8.685093e+07,-2,-12,-23,1281,1.604,-23,10,7,-3751,3636,-13831,115,648,849,763
142773,206.82,7.004125,8.711217e+07,-2,-10,-4,1257,1.586,-1,-8,13,-2795,4731,-8023,116,811,959,799
200239,168.408,4.994032,8.725494e+07,-2,-10,-4,1257,1.595,3,-8,5,-3474,3515,-7150,116,732,857,712
199984,155.16,5.0004,8.745518e+07,-64,-4,-16,1240,1.613,-32,-3,-10,-3817,3684,-5658,116,650,787,702
187937,143.964,5.320932,8.765516e+07,-134,-1,-22,1224,1.595,-102,7,-6,-3581,8669,-2158,116,801,986,831
270028,143.964,3.70332,8.78431e+07,-144,0,-16,1223,1.604,-101,13,11,-2678,13326,3402,116,1121,1161,891
130361,135.612,7.671006,8.811313e+07,-131,32,7,1227,1.56,-84,19,9,-2082,14143,3817,116,923,1057,865
199872,111.996,5.003202,8.825598e+07,-149,21,14,1227,1.595,-89,16,7,-1831,12919,4972,116,844,867,699
187763,97.344,5.325863,8.845585e+07,-157,11,16,1237,1.604,-104,5,11,-1549,9910,2802,116,803,745,425
191941,97.344,5.209934,8.865587e+07,-144,0,16,1261,1.586,-96,1,16,-1734,9788,5927,116,991,846,432
191754,71.28,5.215015,8.885595e+07,-142,0,26,1271,1.595,-82,-9,16,-1278,7915,6600,170,955,802,335
69301,71.28,14.42981,8.904771e+07,-140,0,30,1282,1.604,-93,-7,3,-2482,6446,6162,366,788,746,448
187638,67.392,5.329411,9.065968e+07,30,-34,-1,1424,1.586,15,-16,-11,-4139,1534,8647,867,814,889,934
261070,67.392,3.83039,9.085951e+07,40,-2,-3,1446,1.586,29,-2,-7,-4789,456,8300,939,924,903,915
138920,78.624,7.198388,9.112058e+07,37,-1,-15,1415,1.595,26,-3,-13,-4343,-346,7515,892,818,856,865
199924,100.044,5.001901,9.12595e+07,22,0,-10,1409,1.595,12,-1,-11,-4423,-549,6463,879,784,832,886
200211,105.912,4.994731,9.145942e+07,45,0,-8,1406,1.595,29,0,-2,-4258,-1379,6092,852,829,839,836
199923,110.88,5.001926,9.165963e+07,47,1,-10,1406,1.595,33,1,-13,-4331,-2764,5137,965,778,733,880
261090,113.508,3.830097,9.185956e+07,45,3,-3,1378,1.595,32,4,-9,-3917,-4108,4576,943,740,616,829
138618,113.508,7.21407,9.212065e+07,39,0,-3,1378,1.595,26,1,-7,-4215,-4327,4477,935,755,617,822
192065,113.04,5.206571,9.225926e+07,39,0,-3,1378,1.604,24,2,-1,-3909,-4464,4220,880,775,668,807
208323,113.04,4.800238,9.245133e+07,39,0,-3,1378,1.604,24,1,-2,-3465,-4850,4153,859,754,680,836
200082,112.392,4.997951,9.265965e+07,92,0,-20,1378,1.595,60,2,-5,-3043,-5717,4365,848,850,664,767
261219,111.78,3.828205,9.285973e+07,89,-29,-57,1393,1.604,57,-16,-23,-2815,-7346,4854,848,889,726,787
130804,105.516,7.645026,9.312095e+07,74,-48,-69,1415,1.586,50,-30,-46,-3403,-8475,5574,1051,855,602,922
199876,105.516,5.003102,9.325176e+07,67,-53,-69,1433,1.586,44,-38,-42,-2743,-8784,7215,1070,904,652,949
179432,96.408,5.573142,9.34642e+07,79,-43,-65,1468,1.569,50,-30,-32,-3936,-8623,9369,1086,961,798,1016
200027,96.408,4.999325,9.365176e+07,79,-3,-65,1470,1.577,47,1,-29,-3116,-9022,9812,1015,944,848,1069
191755,91.908,5.214988,9.385178e+07,79,-1,-61,1478,1.577,43,1,-27,-2603,-8770,9524,997,958,910,1077
81472,86.94,12.27416,9.404354e+07,95,-1,-76,1426,1.577,68,5,-40,-2174,-9154,8247,932,896,742,949
139050,86.94,7.191658,9.412501e+07,101,-1,-79,1405,1.595,66,0,-45,-1430,-9562,9233,961,806,712,868
191716,79.668,5.216049,9.426406e+07,103,-28,-85,1395,1.595,66,-15,-36,-1824,-8485,8172,813,911,754,788
200221,72.648,4.994481,9.446391e+07,100,-3,-101,1391,1.586,56,-1,-46,-385,-7968,8005,760,912,761,802
199879,68.508,5.003027,9.466413e+07,202,24,-112,1352,1.604,143,14,-55,400,-7605,6993,640,724,827,727
191755,62.208,5.214988,9.486401e+07,203,29,-110,1297,1.604,142,14,-44,364,-6851,6984,443,725,809,493
69419,62.208,14.40528,9.505576e+07,140,4,-91,1273,1.604,98,-1,-37,659,-4838,6401,390,743,779,363
199859,64.368,5.003527,9.666437e+07,24,-12,-19,1380,1.604,18,-9,-16,-1406,-2584,7233,849,755,732,809
260913,75.096,3.832695,9.686423e+07,81,-6,-47,1338,1.604,47,-5,-19,-1769,-3126,5356,644,728,737,695
130708,80.712,7.650641,9.712514e+07,135,-1,-98,1289,1.613,94,2,-59,-1422,-5127,4353,676,636,463,630
191867,82.404,5.211944,9.726398e+07,162,-1,-121,1276,1.613,111,0,-68,-975,-5122,4397,595,594,503,608
199860,81.576,5.003502,9.746807e+07,196,-1,-145,1281,1.613,135,-9,-82,-492,-5665,5120,558,521,632,629
200106,76.14,4.997351,9.766793e+07,196,-1,-149,1287,1.604,152,-2,-70,-238,-4386,6453,466,758,723,441
200301,73.8,4.992486,9.94679e+07,0,0,38,1724,1.489,2,-1,17,-2747,-2235,11187,1541,1431,1442,1528
200050,102.672,4.99875,9.96682e+07,-4,0,5,1837,1.427,-3,-4,5,-4008,-906,7763,1746,1678,1723,1714
269565,130.32,3.70968,9.986825e+07,-4,0,7,1948,1.365,-3,4,3,-3858,-129,11536,1941,1877,1956,1988
118675,184.068,8.426375,1.001378e+08,-4,0,-1,2000,1.365,5,-6,-3,-3751,-260,4680,1994,1869,1946,2038
200050,184.068,4.99875,1.002687e+08,-4,0,-3,2000,1.373,0,-5,9,-5411,-512,6359,1994,1885,1996,2027
200089,204.336,4.997776,1.004687e+08,-2,0,-3,2000,1.373,10,1,7,-5091,1784,1069,1996,1894,1997,2029
200079,217.26,4.998026,1.006688e+08,-2,7,-1,2000,1.373,-14,10,-1,-4304,252,-667,1977,1866,1955,2040
269786,225.252,3.706642,1.008689e+08,0,3,-3,2000,1.373,-7,4,-2,-3062,-78,3697,1957,1845,1927,2047
130480,235.44,7.66401,1.011387e+08,0,1,-3,2000,1.365,0,12,2,-3931,-542,4598,1984,1888,1945,2047
200362,235.44,4.990966,1.012692e+08,0,0,-3,2000,1.382,10,-3,-1,-3955,-382,-2335,1972,1854,1932,2045
199887,239.22,5.002827,1.014695e+08,18,-1,-3,2000,1.373,21,14,-2,-4267,-582,-994,1970,1883,1934,2047
200203,240.156,4.99493,1.016694e+08,18,-3,-3,2000,1.373,-2,8,-4,-5278,-4160,1495,1974,1878,1924,2047
269745,240.336,3.707205,1.018696e+08,27,-3,-3,2000,1.382,-2,2,0,-4768,-3513,-2300,1931,1831,1926,2047
130627,238.752,7.655385,1.021394e+08,92,-1,-48,1792,1.436,65,-4,-31,-3756,-15675,-441,1725,1563,1509,1697
200354,238.752,4.991166,1.0227e+08,139,-1,-50,1637,1.489,100,2,-26,-2234,-19928,-463,1403,1328,1184,1320
191795,233.064,5.2139,1.024703e+08,202,-1,-1,1553,1.506,176,9,3,-1459,-26825,4016,1288,1460,781,1023
192202,219.312,5.202859,1.026703e+08,180,-1,0,1576,1.48,94,-2,5,-1908,-25885,9040,1173,1322,1042,1202
191953,198.864,5.209609,1.028706e+08,168,-1,-3,1576,1.471,104,-1,-5,-2036,-22057,8002,1221,1193,1013,1312
69325,181.404,14.42481,1.030626e+08,156,-1,-4,1570,1.48,98,1,-16,-1776,-19066,10322,1189,956,971,1574
130899,181.404,7.639478,1.031319e+08,152,-1,-4,1569,1.498,101,2,-15,-1561,-18102,10855,1263,963,928,1528
200054,160.2,4.99865,1.032709e+08,143,-1,-3,1589,1.471,87,-1,-9,-1680,-16211,10854,1215,937,1048,1645
200259,145.224,4.993533,1.03471e+08,101,-5,-3,1601,1.462,63,1,-8,-1793,-14264,8279,1297,1018,951,1675
200053,133.74,4.998675,1.036712e+08,79,-3,-1,1603,1.471,59,-6,-11,-2522,-12050,10882,1578,1068,798,1515
192291,119.844,5.200451,1.038713e+08,43,-1,-1,1587,1.48,34,-12,11,-2973,-10850,11235,1251,1096,1105,1377
77603,115.128,12.8861,1.040636e+08,33,-5,-1,1552,1.498,26,-9,4,-3615,-9485,9745,1278,1090,950,1225
122408,116.208,8.169401,1.041412e+08,33,-16,-1,1523,1.506,25,-15,-4,-3338,-9533,9499,1299,982,846,1180
200334,116.208,4.991664,1.042718e+08,20,-72,-12,1465,1.515,13,-50,0,-3966,-8626,7183,1080,980,789,986
200034,117.864,4.99915,1.044722e+08,0,-72,-23,1323,1.551,11,-40,-28,-5164,-6409,3460,999,603,230,849
200453,117,4.988701,1.046722e+08,0,-62,-29,1303,1.551,4,-31,-29,-4446,-6139,3859,997,626,115,904
261077,112.104,3.830288,1.048727e+08,-16,-25,-4,1313,1.56,-16,-26,-3,-4812,-4800,3735,1107,696,115,747
138621,109.44,7.213914,1.051337e+08,-25,-8,17,1326,1.577,-28,-13,24,-4695,-2325,3068,886,585,513,722
199932,106.452,5.001701,1.052724e+08,-5,-3,3,1315,1.577,-6,-1,21,-6136,-1085,3180,706,670,582,658
200296,104.22,4.992611,1.054723e+08,0,1,-1,1303,1.577,1,1,6,-4717,-1220,2212,688,606,525,701
191771,102.348,5.214553,1.056726e+08,7,15,-5,1303,1.586,2,8,-1,-4718,-1205,2742,757,596,508,659
261254,100.224,3.827693,1.058725e+08,8,11,-16,1303,1.577,4,6,-11,-4137,-1460,1915,752,567,496,704
151197,98.928,6.613888,1.061338e+08,20,21,-22,1266,1.586,10,10,-11,-3655,-1094,1705,650,506,463,600
167151,96.516,5.982615,1.06285e+08,22,23,-20,1234,1.595,18,15,-15,-3266,-1677,643,651,434,334,538
200120,93.132,4.997002,1.064645e+08,22,31,-22,1182,1.595,18,25,-13,-2626,-1706,-56,508,390,197,441
199706,90.684,5.007361,1.066647e+08,22,41,-23,1090,1.595,17,29,-22,-1898,-2525,337,625,415,115,545
261134,87.588,3.829452,1.068644e+08,22,10,-4,1100,1.595,14,7,-1,-1764,-2733,520,539,438,115,476
138705,87.588,7.209545,1.071255e+08,32,0,-1,1111,1.595,21,0,-3,-1812,-2602,803,610,406,115,523
192039,82.728,5.207276,1.072642e+08,52,-20,0,1137,1.604,36,-15,2,-1475,-2536,819,591,456,115,483
199900,82.728,5.002501,1.074644e+08,55,-36,0,1146,1.595,33,-24,0,-2501,-3271,1969,593,419,115,540
199948,80.856,5.0013,1.076643e+08,0,-24,12,1147,1.586,-4,-20,7,-2344,-3235,2509,679,363,115,551
273107,78.912,3.661569,1.078642e+08,-16,-16,10,1147,1.595,-11,-14,7,-3196,-2481,1952,677,384,115,556
126620,74.412,7.897647,1.081373e+08,-7,-1,7,1150,1.604,-6,0,5,-3044,-1493,1169,605,330,115,511
200011,74.412,4.999725,1.082639e+08,-4,-1,5,1151,1.604,-6,-1,9,-2894,-1363,756,484,294,115,417
200061,72.648,4.998475,1.084639e+08,-3,-1,3,1156,1.604,-9,-3,7,-2826,-843,818,462,247,213,402
212314,70.524,4.710005,1.08664e+08,0,-1,0,1168,1.604,-7,0,7,-2848,-276,985,400,304,312,405
260999,66.852,3.831432,1.088763e+08,17,-1,-1,1226,1.604,11,-2,7,-2843,-353,1860,476,468,498,450
130836,66.852,7.643156,1.091373e+08,18,-1,-1,1334,1.586,14,-5,4,-4008,-1078,5126,660,709,754,648
208144,67.356,4.804366,1.092682e+08,15,-30,-1,1494,1.551,12,-23,3,-5049,-688,8321,976,1047,1059,990
192072,79.56,5.206381,1.094763e+08,10,-17,-10,1456,1.577,1,-11,-5,-5653,103,10564,947,930,957,929
199821,79.56,5.004479,1.096684e+08,18,-4,-19,1287,1.595,19,-1,-14,-4483,-664,2512,663,602,512,611
269426,86.58,3.711594,1.098682e+08,22,-1,-16,1276,1.595,16,-2,-14,-3978,-1164,2384,680,531,483,606
138636,83.124,7.213134,1.101376e+08,24,-1,-8,1230,1.604,15,-1,-3,-3479,-1583,1453,564,465,419,478
191890,81.324,5.211319,1.102763e+08,37,-1,-5,1214,1.604,22,0,-6,-3330,-1906,1506,559,385,360,492
200270,77.436,4.993259,1.104681e+08,2,0,-3,1161,1.604,10,6,-8,-2965,-1795,778,515,341,119,390
199981,74.844,5.000475,1.106684e+08,0,42,-3,1114,1.613,1,29,-6,-2562,-1684,1055,519,330,115,417
261205,70.884,3.828411,1.108684e+08,0,43,-1,1113,1.604,3,29,-3,-2295,-1568,814,532,344,115,441
138748,68.832,7.207311,1.111296e+08,-5,0,0,1210,1.604,-15,-8,1,-2442,-921,1270,596,360,272,536
200093,66.6,4.997676,1.112684e+08,-3,0,-1,1307,1.595,-9,-6,9,-3010,-673,3232,721,578,606,647
200094,65.952,4.997651,1.114684e+08,1,0,-1,1296,1.586,-3,3,5,-3578,-464,4362,638,578,593,653
199945,69.192,5.001375,1.116685e+08,13,-59,-3,1268,1.595,11,-38,1,-3188,-747,2657,607,534,509,584
273266,71.244,3.659438,1.118685e+08,4,-60,-20,1312,1.595,-1,-38,-3,-4186,-887,4304,627,676,665,624
126739,72.576,7.890231,1.121418e+08,16,-2,-23,1228,1.604,10,-2,-9,-3673,-869,2473,438,496,520,455
