time (us), GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course
100469748, 18, 1.3286994, 103.7866969, 59, 56.76, 84.3
100669841, 18, 1.3287111, 103.7868068, 59, 60.35, 84.4
100870456, 18, 1.3287241, 103.7869198, 59, 62.57, 83.6
101140715, 18, 1.3287381, 103.7870354, 59, 65.40, 83.0
101270694, 18, 1.3287525, 103.7871531, 59, 65.40, 83.0
101470547, 18, 1.3287666, 103.7872719, 60, 66.45, 83.2
101670973, 18, 1.3287801, 103.7873913, 60, 66.71, 83.7
101871148, 18, 1.3287923, 103.7875105, 60, 66.76, 83.5
102141443, 18, 1.3288013, 103.7876297, 60, 66.32, 86.5
102271531, 18, 1.3288019, 103.7877474, 60, 66.32, 86.5
102461595, 17, 1.3288019, 103.7877474, 60, 64.74, 92.9
102471870, 17, 1.3287883, 103.7878593, 60, 64.74, 92.9
102662143, 18, 1.3287883, 103.7878593, 60, 60.92, 100.9
102672304, 18, 1.3287569, 103.7879581, 59, 60.92, 100.9
102862479, 17, 1.3287569, 103.7879581, 59, 55.24, 114.6
102872651, 17, 1.3287083, 103.7880393, 59, 55.24, 114.6
103062570, 16, 1.3287083, 103.7880393, 59, 50.39, 127.0
103132949, 16, 1.3286491, 103.7880991, 59, 50.39, 127.0
103262794, 17, 1.3286491, 103.7880991, 59, 44.50, 142.5
103272955, 17, 1.3285837, 103.7881375, 58, 44.50, 142.5
103473307, 17, 1.3285169, 103.7881565, 57, 40.34, 156.8
103673278, 17, 1.3284541, 103.7881573, 56, 37.15, 171.4
103873842, 17, 1.3283979, 103.7881418, 54, 33.29, 187.6
104064095, 18, 1.3283979, 103.7881418, 54, 31.98, 203.6
104144222, 18, 1.3283487, 103.7881118, 53, 32.28, 218.9
104264111, 16, 1.3283487, 103.7881118, 53, 32.28, 218.9
104274385, 16, 1.3283075, 103.7880706, 52, 32.28, 218.9
104474214, 16, 1.3282745, 103.7880221, 51, 32.74, 231.3
104674291, 16, 1.3282481, 103.7879713, 50, 32.50, 240.5
104874762, 16, 1.3282273, 103.7879200, 49, 31.14, 245.2
105134797, 16, 1.3282106, 103.7878688, 48, 30.40, 250.8
105274912, 16, 1.3281959, 103.7878182, 48, 29.57, 253.4
105474859, 16, 1.3281820, 103.7877685, 48, 28.95, 254.7
105675132, 16, 1.3281687, 103.7877196, 48, 28.43, 254.2
105865383, 17, 1.3281687, 103.7877196, 48, 27.84, 254.8
105875085, 17, 1.3281555, 103.7876714, 48, 27.84, 254.8
106135350, 17, 1.3281430, 103.7876237, 48, 27.48, 254.9
106285494, 17, 1.3281304, 103.7875769, 48, 26.81, 256.0
106455643, 4, 1.3281304, 103.7875769, 48, 26.81, 256.0
106465593, 4, 1.3281189, 103.7875309, 48, 25.87, 256.9
106665710, 4, 1.3281085, 103.7874862, 48, 25.19, 256.6
106865895, 4, 1.3280992, 103.7874426, 47, 24.33, 258.8
107126517, 4, 1.3280922, 103.7873999, 47, 24.33, 258.8
107266247, 4, 1.3280871, 103.7873582, 46, 22.98, 264.2
107456763, 9, 1.3280871, 103.7873582, 46, 22.98, 264.2
107466396, 9, 1.3280837, 103.7873175, 45, 22.98, 264.2
107666804, 9, 1.3280825, 103.7872776, 44, 22.46, 266.7
107866753, 9, 1.3280839, 103.7872386, 43, 21.92, 270.2
108137318, 9, 1.3280868, 103.7872009, 42, 20.67, 275.3
108266992, 9, 1.3280903, 103.7871643, 41, 20.67, 275.3
108467504, 9, 1.3280945, 103.7871287, 40, 20.18, 276.2
108667564, 9, 1.3280986, 103.7870940, 39, 19.59, 276.6
108877344, 9, 1.3281025, 103.7870602, 38, 18.57, 276.3
109137856, 9, 1.3281065, 103.7870267, 36, 18.57, 276.3
109268159, 9, 1.3281113, 103.7869928, 35, 18.71, 276.7
109478104, 9, 1.3281186, 103.7869562, 34, 22.10, 283.4
109668884, 9, 1.3281292, 103.7869158, 34, 22.10, 283.4
109869218, 9, 1.3281410, 103.7868749, 34, 24.05, 285.6
110139148, 9, 1.3281534, 103.7868355, 34, 23.09, 286.7
110279313, 9, 1.3281661, 103.7867977, 34, 22.59, 287.7
110470009, 9, 1.3281793, 103.7867619, 34, 21.51, 289.4
110669940, 9, 1.3281929, 103.7867280, 34, 20.79, 291.1
110870472, 9, 1.3282068, 103.7866959, 33, 19.69, 292.8
111130622, 9, 1.3282211, 103.7866650, 33, 19.12, 294.2
111270884, 9, 1.3282358, 103.7866352, 32, 18.50, 295.8
111471093, 9, 1.3282518, 103.7866052, 32, 18.32, 296.6
111671628, 9, 1.3282692, 103.7865747, 31, 19.22, 298.8
111871519, 9, 1.3282879, 103.7865443, 30, 19.79, 300.6
112141750, 9, 1.3283076, 103.7865141, 30, 20.16, 304.0
112272044, 9, 1.3283280, 103.7864847, 29, 20.16, 304.0
112472003, 9, 1.3283481, 103.7864563, 29, 19.64, 304.7
112671963, 9, 1.3283685, 103.7864295, 28, 18.92, 306.4
112872066, 9, 1.3283894, 103.7864038, 28, 18.54, 308.2
113142559, 9, 1.3284104, 103.7863792, 27, 18.13, 309.5
113282561, 9, 1.3284317, 103.7863559, 27, 17.73, 311.2
113482611, 9, 1.3284534, 103.7863338, 26, 17.29, 313.1
113672925, 9, 1.3284759, 103.7863130, 25, 16.98, 315.6
113882817, 9, 1.3284996, 103.7862933, 25, 16.91, 318.9
114143050, 9, 1.3285243, 103.7862745, 25, 17.09, 320.6
114272889, 9, 1.3285503, 103.7862573, 24, 17.18, 324.6
114473355, 9, 1.3285767, 103.7862413, 24, 17.12, 327.8
114683526, 9, 1.3286030, 103.7862264, 24, 16.42, 330.9
114883656, 9, 1.3286289, 103.7862127, 23, 15.85, 333.3
115143948, 9, 1.3286545, 103.7862004, 23, 15.85, 333.3
115283992, 9, 1.3286798, 103.7861893, 23, 14.92, 337.0
115484393, 9, 1.3287049, 103.7861792, 23, 15.06, 339.4
115684669, 9, 1.3287307, 103.7861702, 23, 15.06, 342.3
115885402, 9, 1.3287566, 103.7861629, 23, 14.76, 345.8
116145374, 9, 1.3287825, 103.7861568, 23, 14.76, 345.8
116275641, 9, 1.3288080, 103.7861517, 24, 14.47, 348.0
116485861, 9, 1.3288336, 103.7861469, 24, 14.56, 349.6
116686289, 9, 1.3288599, 103.7861426, 24, 14.82, 351.8
116886447, 9, 1.3288867, 103.7861391, 24, 15.06, 353.5
117146977, 9, 1.3289142, 103.7861358, 25, 15.06, 353.5
117286741, 9, 1.3289423, 103.7861330, 25, 15.56, 355.4
117487228, 9, 1.3289706, 103.7861312, 26, 15.62, 357.1
117687122, 9, 1.3289987, 103.7861302, 26, 15.48, 358.9
117887434, 9, 1.3290265, 103.7861302, 27, 15.29, 1.4
118147617, 9, 1.3290542, 103.7861319, 27, 15.29, 1.4
118287538, 9, 1.3290815, 103.7861352, 27, 15.30, 5.3
118487505, 9, 1.3291081, 103.7861404, 27, 15.03, 8.7
118687826, 9, 1.3291325, 103.7861487, 27, 14.78, 13.6
118878120, 9, 1.3291534, 103.7861602, 27, 13.86, 24.3
119147862, 9, 1.3291692, 103.7861742, 27, 12.57, 35.2
119288196, 9, 1.3291783, 103.7861874, 26, 7.04, 64.3
119488322, 9, 1.3291820, 103.7861965, 25, 3.76, 65.6
119688404, 9, 1.3291835, 103.7861997, 24, 0.65, 62.8
119888544, 9, 1.3291854, 103.7861976, 24, 2.68, 314.4
120148432, 9, 1.3291881, 103.7861919, 23, 2.68, 314.4
120288687, 9, 1.3291912, 103.7861844, 23, 4.27, 298.7
120499013, 9, 1.3291956, 103.7861767, 23, 5.04, 300.4
120688880, 9, 1.3292017, 103.7861706, 23, 5.04, 300.4
120889432, 9, 1.3292089, 103.7861688, 23, 4.83, 309.5
121149524, 9, 1.3292143, 103.7861739, 23, 4.07, 327.7
121289490, 9, 1.3292156, 103.7861842, 23, 5.46, 60.6
121489572, 9, 1.3292124, 103.7861954, 22, 7.05, 98.9
121689423, 9, 1.3292045, 103.7862044, 22, 7.05, 98.9
121889821, 9, 1.3291949, 103.7862079, 22, 6.79, 120.7
122149906, 9, 1.3291886, 103.7862063, 22, 5.12, 137.6
122289924, 9, 1.3291885, 103.7862038, 22, 2.66, 151.9
122490429, 9, 1.3291934, 103.7862032, 22, 2.26, 216.9
122641411, 9, 1.3291999, 103.7862055, 22, 3.55, 321.3
