time (us), GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course
119429874, 9, 1.3291767, 103.7862965, 23, 4.96, 38.8
119539977, 9, 1.3291701, 103.7863041, 22, 5.54, 83.6
119740467, 9, 1.3291577, 103.7863047, 22, 6.46, 123.0
119940540, 9, 1.3291469, 103.7862952, 22, 7.77, 160.5
120151184, 9, 1.3291399, 103.7862806, 22, 9.35, 237.8
120431238, 9, 1.3291374, 103.7862669, 22, 8.78, 250.8
120551285, 9, 1.3291384, 103.7862556, 22, 7.05, 256.4
120751819, 9, 1.3291399, 103.7862497, 22, 5.72, 266.8
120931922, 4, 1.3291399, 103.7862497, 22, 1.36, 269.1
120935986, 4, 1.3291385, 103.7862517, 22, 1.36, 269.1
