time (us), GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course
166964242, 7, 1.3292478, 103.7861221, 23, 6.41, 19.6
167164542, 7, 1.3292531, 103.7861332, 23, 7.13, 33.1
167444719, 7, 1.3292520, 103.7861450, 23, 7.24, 58.6
167565106, 7, 1.3292454, 103.7861527, 23, 6.42, 97.3
167775480, 7, 1.3292372, 103.7861562, 23, 5.35, 116.3
167975937, 7, 1.3292303, 103.7861548, 23, 4.80, 128.3
168175991, 7, 1.3292260, 103.7861485, 22, 3.85, 157.0
168456437, 7, 1.3292240, 103.7861404, 22, 4.80, 218.0
168576720, 7, 1.3292244, 103.7861320, 22, 4.84, 251.9
168776729, 7, 1.3292289, 103.7861257, 22, 4.72, 269.8
168977142, 7, 1.3292359, 103.7861231, 22, 4.37, 296.4
169177468, 7, 1.3292428, 103.7861256, 22, 4.37, 328.8
169457572, 7, 1.3292481, 103.7861323, 22, 4.43, 355.6
